year,riskgrp,reg,tla,age_desc,ben_1524,count,emp_info_1yr,emp_place_1yr,emp_skill_1yr,emp_ws_1yr,emp_other_1yr,emp_1yr,emp_info_5yr,emp_place_5yr,emp_skill_5yr,emp_ws_5yr,emp_other_5yr,emp_5yr,emp_ys_1yr,emp_ysneetyts_1yr,emp_ysypypp_1yr,emp_ys_5yr,emp_ysneetyts_5yr,emp_ysypypp_5yr,x_gender_desc
2015,4,Auckland Region,Maungakiekie-Tamaki Ward,15-19,0,246,0,0,0,0,0,39,0,0,0,0,0,57,36,21,15,51,39,21,All
2015,4,Auckland Region,Maungakiekie-Tamaki Ward,15-19,0,246,0,0,0,0,0,39,0,0,0,0,0,57,36,21,15,51,39,21,Male
2015,4,Auckland Region,Maungakiekie-Tamaki Ward,15-19,1,33,0,0,0,0,0,15,0,0,0,0,0,24,15,0,0,18,15,12,All
2015,4,Auckland Region,Maungakiekie-Tamaki Ward,15-19,1,33,0,0,0,0,0,18,0,0,0,0,0,21,15,0,0,21,15,15,Male
2015,4,Auckland Region,Maungakiekie-Tamaki Ward,20-24,0,120,0,0,0,0,0,12,27,15,30,0,0,63,0,0,0,24,0,18,All
2015,4,Auckland Region,Maungakiekie-Tamaki Ward,20-24,0,117,0,0,0,0,0,15,27,12,27,0,0,63,0,0,0,24,0,18,Female
2015,4,Auckland Region,Maungakiekie-Tamaki Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Maungakiekie-Tamaki Ward,20-24,1,117,0,0,0,0,0,15,30,15,30,0,0,66,0,0,0,24,0,18,All
2015,4,Auckland Region,Maungakiekie-Tamaki Ward,20-24,1,117,0,0,0,0,0,12,27,12,30,0,0,63,0,0,0,24,0,15,Female
2015,4,Auckland Region,Maungakiekie-Tamaki Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,North Shore Ward,15-19,0,174,0,0,0,0,0,42,0,0,0,0,0,54,39,30,12,51,45,18,All
2015,4,Auckland Region,North Shore Ward,15-19,0,174,0,0,0,0,0,42,0,0,0,0,0,54,36,30,12,51,45,18,Male
2015,4,Auckland Region,North Shore Ward,15-19,1,27,0,0,0,0,0,18,0,0,0,0,0,21,15,0,0,21,15,12,All
2015,4,Auckland Region,North Shore Ward,15-19,1,27,0,0,0,0,0,18,0,0,0,0,0,21,12,0,0,21,15,15,Male
2015,4,Auckland Region,North Shore Ward,20-24,0,54,0,0,0,0,0,0,0,0,12,0,0,21,0,0,0,0,0,0,All
2015,4,Auckland Region,North Shore Ward,20-24,0,51,0,0,0,0,0,0,0,0,12,0,0,21,0,0,0,0,0,0,Female
2015,4,Auckland Region,North Shore Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,North Shore Ward,20-24,1,51,0,0,0,0,0,0,0,0,12,0,0,21,0,0,0,0,0,0,All
2015,4,Auckland Region,North Shore Ward,20-24,1,51,0,0,0,0,0,0,0,0,12,0,0,21,0,0,0,0,0,0,Female
2015,4,Auckland Region,North Shore Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Orakei Ward,15-19,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Auckland Region,Orakei Ward,15-19,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Orakei Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Auckland Region,Orakei Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Orakei Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Auckland Region,Orakei Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,4,Auckland Region,Orakei Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Auckland Region,Orakei Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,4,Auckland Region,Rodney Ward,15-19,0,105,0,0,0,0,0,30,0,0,0,0,0,39,24,24,0,36,33,0,All
2015,4,Auckland Region,Rodney Ward,15-19,0,105,0,0,0,0,0,27,0,0,0,0,0,39,21,21,0,33,33,0,Male
2015,4,Auckland Region,Rodney Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Auckland Region,Rodney Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Rodney Ward,20-24,0,30,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,All
2015,4,Auckland Region,Rodney Ward,20-24,0,30,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Female
2015,4,Auckland Region,Rodney Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Rodney Ward,20-24,1,30,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,All
2015,4,Auckland Region,Rodney Ward,20-24,1,27,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Female
2015,4,Auckland Region,Rodney Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Waitakere Ward,15-19,0,459,0,0,0,0,0,114,0,0,0,0,0,147,96,69,39,138,105,60,All
2015,4,Auckland Region,Waitakere Ward,15-19,0,459,0,0,0,0,0,111,0,0,0,0,0,147,99,69,39,138,105,60,Male
2015,4,Auckland Region,Waitakere Ward,15-19,1,93,0,0,0,0,0,54,0,0,0,0,0,69,39,15,36,60,33,48,All
2015,4,Auckland Region,Waitakere Ward,15-19,1,96,0,0,0,0,0,54,0,0,0,0,0,72,39,15,33,63,33,51,Male
2015,4,Auckland Region,Waitakere Ward,20-24,0,243,0,0,0,0,0,21,48,24,36,0,0,123,0,0,0,54,27,39,All
2015,4,Auckland Region,Waitakere Ward,20-24,0,237,0,0,0,0,0,24,45,21,36,0,0,117,0,0,0,51,24,39,Female
2015,4,Auckland Region,Waitakere Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Waitakere Ward,20-24,1,243,0,0,0,0,0,24,48,24,36,0,0,120,0,0,0,54,27,39,All
2015,4,Auckland Region,Waitakere Ward,20-24,1,237,0,0,0,0,0,21,45,21,36,0,0,117,0,0,0,54,24,39,Female
2015,4,Auckland Region,Waitakere Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Waitemata and Gulf Ward,15-19,0,60,0,0,0,0,0,15,0,0,0,0,0,21,12,0,0,18,18,0,All
2015,4,Auckland Region,Waitemata and Gulf Ward,15-19,0,60,0,0,0,0,0,12,0,0,0,0,0,18,12,0,0,18,18,0,Male
2015,4,Auckland Region,Waitemata and Gulf Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Auckland Region,Waitemata and Gulf Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Waitemata and Gulf Ward,20-24,0,30,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,All
2015,4,Auckland Region,Waitemata and Gulf Ward,20-24,0,30,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Female
2015,4,Auckland Region,Waitemata and Gulf Ward,20-24,1,30,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,All
2015,4,Auckland Region,Waitemata and Gulf Ward,20-24,1,30,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Female
2015,4,Auckland Region,Whau Ward,15-19,0,147,0,0,0,0,0,36,0,0,0,0,0,48,36,24,0,45,39,15,All
2015,4,Auckland Region,Whau Ward,15-19,0,147,0,0,0,0,0,36,0,0,0,0,0,48,36,27,0,45,39,15,Male
2015,4,Auckland Region,Whau Ward,15-19,1,21,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,15,0,12,All
2015,4,Auckland Region,Whau Ward,15-19,1,21,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,15,0,12,Male
2015,4,Auckland Region,Whau Ward,20-24,0,78,0,0,0,0,0,0,18,0,12,0,0,42,0,0,0,18,0,12,All
2015,4,Auckland Region,Whau Ward,20-24,0,75,0,0,0,0,0,0,15,0,12,0,0,39,0,0,0,15,0,12,Female
2015,4,Auckland Region,Whau Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Whau Ward,20-24,1,78,0,0,0,0,0,0,15,0,12,0,0,42,0,0,0,15,0,12,All
2015,4,Auckland Region,Whau Ward,20-24,1,78,0,0,0,0,0,0,15,0,12,0,0,39,0,0,0,18,0,15,Female
2015,4,Auckland Region,Whau Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Kawerau District,15-19,0,72,0,0,0,0,0,27,0,0,0,0,0,30,24,21,0,27,24,0,All
2015,4,Bay of Plenty Region,Kawerau District,15-19,0,75,0,0,0,0,0,27,0,0,0,0,0,30,24,18,0,27,24,0,Male
2015,4,Bay of Plenty Region,Kawerau District,15-19,1,15,0,0,0,0,0,15,0,0,0,0,0,12,0,0,0,12,0,0,All
2015,4,Bay of Plenty Region,Kawerau District,15-19,1,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,12,0,0,Male
2015,4,Bay of Plenty Region,Kawerau District,20-24,0,24,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Kawerau District,20-24,0,24,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Female
2015,4,Bay of Plenty Region,Kawerau District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Kawerau District,20-24,1,24,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Kawerau District,20-24,1,21,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Female
2015,4,Bay of Plenty Region,Kawerau District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Mount Maunganui-Papamoa Ward,15-19,0,123,0,0,0,0,0,27,0,0,0,0,0,36,27,15,0,33,27,15,All
2015,4,Bay of Plenty Region,Mount Maunganui-Papamoa Ward,15-19,0,123,0,0,0,0,0,27,0,0,0,0,0,36,24,18,0,33,27,15,Male
2015,4,Bay of Plenty Region,Mount Maunganui-Papamoa Ward,15-19,1,21,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,12,0,0,All
2015,4,Bay of Plenty Region,Mount Maunganui-Papamoa Ward,15-19,1,21,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,12,0,0,Male
2015,4,Bay of Plenty Region,Mount Maunganui-Papamoa Ward,20-24,0,36,0,0,0,0,0,12,15,0,12,0,0,27,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Mount Maunganui-Papamoa Ward,20-24,0,33,0,0,0,0,0,15,15,0,12,0,0,24,0,0,0,0,0,0,Female
2015,4,Bay of Plenty Region,Mount Maunganui-Papamoa Ward,20-24,1,36,0,0,0,0,0,15,15,0,12,0,0,24,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Mount Maunganui-Papamoa Ward,20-24,1,36,0,0,0,0,0,12,15,0,12,0,0,24,0,0,0,0,0,0,Female
2015,4,Bay of Plenty Region,Opotiki District,15-19,0,78,0,0,0,0,0,24,0,0,0,0,0,30,21,12,0,24,18,15,All
2015,4,Bay of Plenty Region,Opotiki District,15-19,0,78,0,0,0,0,0,24,0,0,0,0,0,30,18,15,0,27,18,15,Male
2015,4,Bay of Plenty Region,Opotiki District,15-19,1,21,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,15,0,12,All
2015,4,Bay of Plenty Region,Opotiki District,15-19,1,21,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,15,0,12,Male
2015,4,Bay of Plenty Region,Opotiki District,20-24,0,30,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Opotiki District,20-24,0,27,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Female
2015,4,Bay of Plenty Region,Opotiki District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Opotiki District,20-24,1,27,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Opotiki District,20-24,1,24,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Female
2015,4,Bay of Plenty Region,Opotiki District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Otumoetai-Pyes Pa Ward,15-19,0,102,0,0,0,0,0,24,0,0,0,0,0,30,21,15,0,27,24,0,All
2015,4,Bay of Plenty Region,Otumoetai-Pyes Pa Ward,15-19,0,105,0,0,0,0,0,24,0,0,0,0,0,30,24,18,0,27,24,0,Male
2015,4,Bay of Plenty Region,Otumoetai-Pyes Pa Ward,15-19,1,12,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Otumoetai-Pyes Pa Ward,15-19,1,15,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Otumoetai-Pyes Pa Ward,20-24,0,39,12,0,0,0,0,15,15,0,12,0,0,24,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Otumoetai-Pyes Pa Ward,20-24,0,36,12,0,0,0,0,15,15,0,12,0,0,24,0,0,0,0,0,0,Female
2015,4,Bay of Plenty Region,Otumoetai-Pyes Pa Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Otumoetai-Pyes Pa Ward,20-24,1,36,12,0,0,0,0,15,15,0,12,0,0,24,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Otumoetai-Pyes Pa Ward,20-24,1,36,12,0,0,0,0,15,15,0,12,0,0,24,0,0,0,0,0,0,Female
2015,4,Bay of Plenty Region,Otumoetai-Pyes Pa Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Rotorua District,15-19,0,426,51,0,0,0,0,123,51,0,0,0,0,141,81,57,39,123,96,60,All
2015,4,Bay of Plenty Region,Rotorua District,15-19,0,426,51,0,0,0,0,123,48,0,0,0,0,141,81,57,36,123,96,60,Male
2015,4,Bay of Plenty Region,Rotorua District,15-19,1,93,45,0,0,0,0,78,45,0,0,0,0,81,39,15,30,63,42,45,All
2015,4,Bay of Plenty Region,Rotorua District,15-19,1,96,45,0,0,0,0,78,48,0,0,0,0,81,39,15,33,63,45,45,Male
2015,4,Bay of Plenty Region,Rotorua District,20-24,0,153,15,0,0,0,0,15,45,12,27,0,0,90,0,0,0,51,42,21,All
2015,4,Bay of Plenty Region,Rotorua District,20-24,0,144,15,0,0,0,0,15,42,12,24,0,0,84,0,0,0,51,39,24,Female
2015,4,Bay of Plenty Region,Rotorua District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Rotorua District,20-24,1,153,15,0,0,0,0,15,45,12,24,0,0,90,0,0,0,51,42,24,All
2015,4,Bay of Plenty Region,Rotorua District,20-24,1,144,15,0,0,0,0,15,42,12,24,0,0,84,0,0,0,51,39,21,Female
2015,4,Bay of Plenty Region,Rotorua District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Te Papa-Welcome Bay Ward,15-19,0,195,15,0,0,0,0,63,15,0,0,0,0,81,54,39,21,72,60,30,All
2015,4,Bay of Plenty Region,Te Papa-Welcome Bay Ward,15-19,0,198,15,0,0,0,0,63,15,0,0,0,0,81,51,36,24,72,60,27,Male
2015,4,Bay of Plenty Region,Te Papa-Welcome Bay Ward,15-19,1,39,0,0,0,0,0,30,12,0,0,0,0,33,24,0,15,30,21,21,All
2015,4,Bay of Plenty Region,Te Papa-Welcome Bay Ward,15-19,1,39,0,0,0,0,0,30,12,0,0,0,0,33,21,0,18,30,21,21,Male
2015,4,Bay of Plenty Region,Te Papa-Welcome Bay Ward,20-24,0,66,18,0,0,0,0,21,24,0,24,0,0,45,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Te Papa-Welcome Bay Ward,20-24,0,63,15,0,0,0,0,21,21,0,21,0,0,39,0,0,0,0,0,0,Female
2015,4,Bay of Plenty Region,Te Papa-Welcome Bay Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Te Papa-Welcome Bay Ward,20-24,1,66,18,0,0,0,0,24,24,0,21,0,0,45,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Te Papa-Welcome Bay Ward,20-24,1,60,15,0,0,0,0,21,21,0,21,0,0,42,0,0,0,0,0,0,Female
2015,4,Bay of Plenty Region,Te Papa-Welcome Bay Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Western Bay of Plenty District,15-19,0,156,0,0,0,0,0,33,0,0,0,0,0,45,24,18,0,36,27,15,All
2015,4,Bay of Plenty Region,Western Bay of Plenty District,15-19,0,156,0,0,0,0,0,33,0,0,0,0,0,42,24,18,0,36,27,15,Male
2015,4,Bay of Plenty Region,Western Bay of Plenty District,15-19,1,30,0,0,0,0,0,18,0,0,0,0,0,24,0,0,0,18,12,12,All
2015,4,Bay of Plenty Region,Western Bay of Plenty District,15-19,1,27,0,0,0,0,0,18,0,0,0,0,0,24,0,0,0,18,12,12,Male
2015,4,Bay of Plenty Region,Western Bay of Plenty District,20-24,0,27,0,0,0,0,0,0,15,0,0,0,0,24,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Western Bay of Plenty District,20-24,0,24,0,0,0,0,0,0,15,0,0,0,0,21,0,0,0,0,0,0,Female
2015,4,Bay of Plenty Region,Western Bay of Plenty District,20-24,1,24,0,0,0,0,0,0,15,0,0,0,0,21,0,0,0,0,0,0,All
2015,4,Bay of Plenty Region,Western Bay of Plenty District,20-24,1,27,0,0,0,0,0,0,18,0,0,0,0,24,0,0,0,0,0,0,Female
2015,4,Bay of Plenty Region,Whakatane District,15-19,0,207,18,0,0,0,0,66,21,0,0,0,0,84,54,39,24,78,66,33,All
2015,4,Bay of Plenty Region,Whakatane District,15-19,0,210,21,0,0,0,0,66,21,0,0,0,0,84,57,42,24,78,66,33,Male
2015,4,Bay of Plenty Region,Whakatane District,15-19,1,48,18,0,0,0,0,30,18,0,0,0,0,39,21,0,18,30,21,24,All
2015,4,Bay of Plenty Region,Whakatane District,15-19,1,48,15,0,0,0,0,33,15,0,0,0,0,36,21,0,18,30,21,24,Male
2015,4,Bay of Plenty Region,Whakatane District,20-24,0,60,21,0,0,0,0,24,33,0,18,0,0,48,0,0,0,18,12,0,All
2015,4,Bay of Plenty Region,Whakatane District,20-24,0,57,21,0,0,0,0,24,33,0,18,0,0,45,0,0,0,18,0,0,Female
2015,4,Bay of Plenty Region,Whakatane District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Bay of Plenty Region,Whakatane District,20-24,1,63,24,0,0,0,0,24,36,0,18,0,0,48,0,0,0,18,12,0,All
2015,4,Bay of Plenty Region,Whakatane District,20-24,1,57,24,0,0,0,0,21,33,0,18,0,0,42,0,0,0,15,0,0,Female
2015,4,Bay of Plenty Region,Whakatane District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Canterbury Region,Ashburton District,15-19,0,72,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,12,0,0,All
2015,4,Canterbury Region,Ashburton District,15-19,0,72,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,15,0,0,Male
2015,4,Canterbury Region,Ashburton District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Ashburton District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Canterbury Region,Ashburton District,20-24,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Ashburton District,20-24,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,4,Canterbury Region,Ashburton District,20-24,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Ashburton District,20-24,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,4,Canterbury Region,Banks Peninsula Ward,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Banks Peninsula Ward,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Canterbury Region,Banks Peninsula Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Banks Peninsula Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Canterbury Region,Burwood-Pegasus Ward,15-19,0,180,0,0,0,0,0,42,0,0,0,0,0,57,36,21,24,57,39,33,All
2015,4,Canterbury Region,Burwood-Pegasus Ward,15-19,0,177,0,0,0,0,0,42,0,0,0,0,0,57,36,21,24,57,39,33,Male
2015,4,Canterbury Region,Burwood-Pegasus Ward,15-19,1,39,0,0,0,0,0,30,0,0,0,0,0,36,21,0,21,33,18,27,All
2015,4,Canterbury Region,Burwood-Pegasus Ward,15-19,1,39,0,0,0,0,0,30,0,0,0,0,0,33,21,0,18,33,18,30,Male
2015,4,Canterbury Region,Burwood-Pegasus Ward,20-24,0,72,0,0,0,0,0,0,0,0,15,0,0,36,0,0,0,18,0,15,All
2015,4,Canterbury Region,Burwood-Pegasus Ward,20-24,0,75,0,0,0,0,0,0,0,0,15,0,0,39,0,0,0,15,0,15,Female
2015,4,Canterbury Region,Burwood-Pegasus Ward,20-24,1,72,0,0,0,0,0,0,0,0,15,0,0,36,0,0,0,18,0,15,All
2015,4,Canterbury Region,Burwood-Pegasus Ward,20-24,1,75,0,0,0,0,0,0,0,0,15,0,0,39,0,0,0,18,0,15,Female
2015,4,Canterbury Region,Fendalton-Waimairi Ward,15-19,0,90,0,0,0,0,0,21,0,0,0,0,0,27,15,0,0,27,18,12,All
2015,4,Canterbury Region,Fendalton-Waimairi Ward,15-19,0,93,0,0,0,0,0,21,0,0,0,0,0,30,18,0,0,27,18,12,Male
2015,4,Canterbury Region,Fendalton-Waimairi Ward,15-19,1,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,All
2015,4,Canterbury Region,Fendalton-Waimairi Ward,15-19,1,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Male
2015,4,Canterbury Region,Fendalton-Waimairi Ward,20-24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Fendalton-Waimairi Ward,20-24,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,4,Canterbury Region,Fendalton-Waimairi Ward,20-24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Fendalton-Waimairi Ward,20-24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,4,Canterbury Region,Hagley-Ferrymead Ward,15-19,0,168,0,0,0,0,0,42,0,0,0,0,0,63,39,27,18,60,45,30,All
2015,4,Canterbury Region,Hagley-Ferrymead Ward,15-19,0,168,0,0,0,0,0,45,0,0,0,0,0,63,39,24,18,60,45,30,Male
2015,4,Canterbury Region,Hagley-Ferrymead Ward,15-19,1,27,0,0,0,0,0,21,0,0,0,0,0,24,18,0,15,24,15,21,All
2015,4,Canterbury Region,Hagley-Ferrymead Ward,15-19,1,30,0,0,0,0,0,21,0,0,0,0,0,24,18,0,15,24,12,21,Male
2015,4,Canterbury Region,Hagley-Ferrymead Ward,20-24,0,63,0,0,0,0,0,0,15,0,12,0,0,39,0,0,0,0,0,0,All
2015,4,Canterbury Region,Hagley-Ferrymead Ward,20-24,0,60,0,0,0,0,0,0,15,0,12,0,0,36,0,0,0,0,0,0,Female
2015,4,Canterbury Region,Hagley-Ferrymead Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Canterbury Region,Hagley-Ferrymead Ward,20-24,1,63,0,0,0,0,0,0,15,0,12,0,0,36,0,0,0,0,0,0,All
2015,4,Canterbury Region,Hagley-Ferrymead Ward,20-24,1,63,0,0,0,0,0,0,15,0,12,0,0,36,0,0,0,0,0,0,Female
2015,4,Canterbury Region,Hagley-Ferrymead Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Canterbury Region,Hurunui District,15-19,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Hurunui District,15-19,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Canterbury Region,Hurunui District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Hurunui District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Canterbury Region,Hurunui District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Hurunui District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,4,Canterbury Region,Hurunui District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Hurunui District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,4,Canterbury Region,Kaikoura District,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Kaikoura District,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Canterbury Region,Kaikoura District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Canterbury Region,Kaikoura District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Canterbury Region,Kaikoura District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
