year,reg,tla,age_desc,x_gender_desc,all,all_risk_1,all_risk_2,all_risk_3,all_risk_4,all_risk_5,all_risk_6
2014,Wellington Region,Kapiti Coast District,20-24,Male,1176,42,78,6,0,30,150
2014,Wellington Region,Lambton Ward,00-05,All,1296,1260,36,9,0,0,0
2014,Wellington Region,Lambton Ward,00-05,Female,636,615,21,0,0,0,0
2014,Wellington Region,Lambton Ward,00-05,Male,660,645,15,0,0,0,0
2014,Wellington Region,Lambton Ward,06-14,All,1815,1761,54,12,0,0,0
2014,Wellington Region,Lambton Ward,06-14,Female,879,849,30,0,0,0,0
2014,Wellington Region,Lambton Ward,06-14,Male,939,909,27,9,0,0,0
2014,Wellington Region,Lambton Ward,15-19,All,2577,15,24,6,30,36,81
2014,Wellington Region,Lambton Ward,15-19,Female,1440,6,15,6,0,21,36
2014,Wellington Region,Lambton Ward,15-19,Male,1137,9,12,0,30,15,45
2014,Wellington Region,Lambton Ward,20-24,All,7806,27,21,9,0,36,93
2014,Wellington Region,Lambton Ward,20-24,Female,4194,0,9,0,0,12,27
2014,Wellington Region,Lambton Ward,20-24,Male,3612,24,15,6,0,24,66
2014,Wellington Region,Lower Hutt City,00-05,All,8421,7245,1173,426,69,0,0
2014,Wellington Region,Lower Hutt City,00-05,Female,4176,3606,567,210,30,0,0
2014,Wellington Region,Lower Hutt City,00-05,Male,4242,3639,603,213,42,0,0
2014,Wellington Region,Lower Hutt City,06-14,All,12276,10485,1788,654,90,0,0
2014,Wellington Region,Lower Hutt City,06-14,Female,6012,5139,870,315,45,0,0
2014,Wellington Region,Lower Hutt City,06-14,Male,6264,5346,921,339,45,0,0
2014,Wellington Region,Lower Hutt City,15-19,All,6741,135,357,165,294,489,990
2014,Wellington Region,Lower Hutt City,15-19,Female,3282,45,156,168,0,240,420
2014,Wellington Region,Lower Hutt City,15-19,Male,3456,90,201,0,294,246,567
2014,Wellington Region,Lower Hutt City,20-24,All,6708,162,195,39,150,129,627
2014,Wellington Region,Lower Hutt City,20-24,Female,3300,24,60,24,150,39,261
2014,Wellington Region,Lower Hutt City,20-24,Male,3408,141,135,15,0,87,363
2014,Wellington Region,Masterton District,00-05,All,1824,1437,384,159,24,0,0
2014,Wellington Region,Masterton District,00-05,Female,864,666,195,84,15,0,0
2014,Wellington Region,Masterton District,00-05,Male,960,771,189,75,9,0,0
2014,Wellington Region,Masterton District,06-14,All,2907,2349,555,216,39,0,0
2014,Wellington Region,Masterton District,06-14,Female,1443,1167,279,108,18,0,0
2014,Wellington Region,Masterton District,06-14,Male,1464,1185,276,108,21,0,0
2014,Wellington Region,Masterton District,15-19,All,1581,51,117,33,102,150,303
2014,Wellington Region,Masterton District,15-19,Female,792,18,63,33,0,69,126
2014,Wellington Region,Masterton District,15-19,Male,789,36,54,0,102,81,177
2014,Wellington Region,Masterton District,20-24,All,1374,36,81,21,42,48,207
2014,Wellington Region,Masterton District,20-24,Female,666,0,24,6,42,24,93
2014,Wellington Region,Masterton District,20-24,Male,708,30,54,15,0,24,111
2014,Wellington Region,Northern Ward,00-05,All,4011,3795,213,69,9,0,0
2014,Wellington Region,Northern Ward,00-05,Female,2007,1905,99,33,0,0,0
2014,Wellington Region,Northern Ward,00-05,Male,2004,1890,114,36,6,0,0
2014,Wellington Region,Northern Ward,06-14,All,5403,5142,261,75,0,0,0
2014,Wellington Region,Northern Ward,06-14,Female,2625,2505,123,33,0,0,0
2014,Wellington Region,Northern Ward,06-14,Male,2781,2640,141,42,0,0,0
2014,Wellington Region,Northern Ward,15-19,All,3042,63,90,24,45,78,237
2014,Wellington Region,Northern Ward,15-19,Female,1440,27,42,24,0,42,105
2014,Wellington Region,Northern Ward,15-19,Male,1599,36,48,0,45,33,132
2014,Wellington Region,Northern Ward,20-24,All,2760,30,39,12,27,30,132
2014,Wellington Region,Northern Ward,20-24,Female,1311,0,9,6,21,9,42
2014,Wellington Region,Northern Ward,20-24,Male,1449,30,33,0,0,21,87
2014,Wellington Region,Onslow-Western Ward,00-05,All,3102,3039,63,24,0,0,0
2014,Wellington Region,Onslow-Western Ward,00-05,Female,1518,1482,33,12,0,0,0
2014,Wellington Region,Onslow-Western Ward,00-05,Male,1584,1557,30,12,0,0,0
2014,Wellington Region,Onslow-Western Ward,06-14,All,5175,5070,105,33,9,0,0
2014,Wellington Region,Onslow-Western Ward,06-14,Female,2562,2514,48,15,0,0,0
2014,Wellington Region,Onslow-Western Ward,06-14,Male,2616,2553,63,15,0,0,0
2014,Wellington Region,Onslow-Western Ward,15-19,All,2676,39,33,12,27,36,111
2014,Wellington Region,Onslow-Western Ward,15-19,Female,1335,18,15,12,0,15,45
2014,Wellington Region,Onslow-Western Ward,15-19,Male,1341,21,15,0,30,21,69
2014,Wellington Region,Onslow-Western Ward,20-24,All,2496,6,12,0,9,21,51
2014,Wellington Region,Onslow-Western Ward,20-24,Female,1221,0,0,0,9,12,27
2014,Wellington Region,Onslow-Western Ward,20-24,Male,1272,6,6,0,0,9,24
2014,Wellington Region,Porirua City,00-05,All,5343,4530,810,228,27,0,0
2014,Wellington Region,Porirua City,00-05,Female,2580,2193,387,108,12,0,0
2014,Wellington Region,Porirua City,00-05,Male,2763,2334,426,120,15,0,0
2014,Wellington Region,Porirua City,06-14,All,7683,6480,1203,369,60,0,0
2014,Wellington Region,Porirua City,06-14,Female,3744,3156,588,183,24,0,0
2014,Wellington Region,Porirua City,06-14,Male,3936,3324,612,186,33,0,0
2014,Wellington Region,Porirua City,15-19,All,3975,81,246,96,210,300,666
2014,Wellington Region,Porirua City,15-19,Female,1986,24,117,96,0,147,285
2014,Wellington Region,Porirua City,15-19,Male,1986,57,129,0,210,156,381
2014,Wellington Region,Porirua City,20-24,All,3576,84,126,24,105,81,378
2014,Wellington Region,Porirua City,20-24,Female,1797,6,45,9,102,33,171
2014,Wellington Region,Porirua City,20-24,Male,1779,75,78,15,0,51,207
2014,Wellington Region,South Wairarapa District,00-05,All,708,630,78,30,0,0,0
2014,Wellington Region,South Wairarapa District,00-05,Female,366,330,36,12,0,0,0
2014,Wellington Region,South Wairarapa District,00-05,Male,342,297,45,18,0,0,0
2014,Wellington Region,South Wairarapa District,06-14,All,1176,1026,150,51,9,0,0
2014,Wellington Region,South Wairarapa District,06-14,Female,543,468,72,24,0,0,0
2014,Wellington Region,South Wairarapa District,06-14,Male,633,555,78,30,0,0,0
2014,Wellington Region,South Wairarapa District,15-19,All,558,9,39,0,36,36,96
2014,Wellington Region,South Wairarapa District,15-19,Female,264,0,15,0,0,12,30
2014,Wellington Region,South Wairarapa District,15-19,Male,297,6,21,0,33,21,63
2014,Wellington Region,South Wairarapa District,20-24,All,420,18,18,0,6,12,54
2014,Wellington Region,South Wairarapa District,20-24,Female,198,0,0,0,6,6,18
2014,Wellington Region,South Wairarapa District,20-24,Male,222,15,12,0,0,0,36
2014,Wellington Region,Southern Ward,00-05,All,2043,1941,102,21,0,0,0
2014,Wellington Region,Southern Ward,00-05,Female,1020,975,45,9,0,0,0
2014,Wellington Region,Southern Ward,00-05,Male,1023,966,57,12,0,0,0
2014,Wellington Region,Southern Ward,06-14,All,2442,2286,153,42,12,0,0
2014,Wellington Region,Southern Ward,06-14,Female,1191,1110,81,24,6,0,0
2014,Wellington Region,Southern Ward,06-14,Male,1251,1176,75,21,0,0,0
2014,Wellington Region,Southern Ward,15-19,All,1302,21,24,9,39,36,102
2014,Wellington Region,Southern Ward,15-19,Female,669,9,12,12,0,12,33
2014,Wellington Region,Southern Ward,15-19,Male,633,15,12,0,39,27,66
2014,Wellington Region,Southern Ward,20-24,All,2544,27,33,6,12,15,87
2014,Wellington Region,Southern Ward,20-24,Female,1305,0,6,0,9,9,27
2014,Wellington Region,Southern Ward,20-24,Male,1239,24,27,0,0,9,60
2014,Wellington Region,Upper Hutt City,00-05,All,3228,2895,336,111,15,0,0
2014,Wellington Region,Upper Hutt City,00-05,Female,1581,1428,153,45,0,0,0
2014,Wellington Region,Upper Hutt City,00-05,Male,1644,1464,183,69,9,0,0
2014,Wellington Region,Upper Hutt City,06-14,All,5007,4425,579,204,27,0,0
2014,Wellington Region,Upper Hutt City,06-14,Female,2382,2103,279,90,12,0,0
2014,Wellington Region,Upper Hutt City,06-14,Male,2625,2325,300,114,15,0,0
2014,Wellington Region,Upper Hutt City,15-19,All,2796,63,108,63,87,171,366
2014,Wellington Region,Upper Hutt City,15-19,Female,1326,24,51,63,0,87,165
2014,Wellington Region,Upper Hutt City,15-19,Male,1473,39,57,0,87,84,204
2014,Wellington Region,Upper Hutt City,20-24,All,2430,57,66,18,36,51,222
2014,Wellington Region,Upper Hutt City,20-24,Female,1149,0,18,12,39,18,81
2014,Wellington Region,Upper Hutt City,20-24,Male,1281,54,48,9,0,33,141
2014,West Coast Region,Buller District,00-05,All,690,567,123,45,9,0,0
2014,West Coast Region,Buller District,00-05,Female,336,285,54,21,6,0,0
2014,West Coast Region,Buller District,00-05,Male,354,282,69,27,0,0,0
2014,West Coast Region,Buller District,06-14,All,1020,855,165,60,0,0,0
2014,West Coast Region,Buller District,06-14,Female,498,423,75,27,0,0,0
2014,West Coast Region,Buller District,06-14,Male,522,432,90,36,0,0,0
2014,West Coast Region,Buller District,15-19,All,513,15,30,9,27,42,87
2014,West Coast Region,Buller District,15-19,Female,249,0,15,9,0,15,30
2014,West Coast Region,Buller District,15-19,Male,264,12,15,0,30,27,60
2014,West Coast Region,Buller District,20-24,All,501,21,27,9,0,12,69
2014,West Coast Region,Buller District,20-24,Female,225,0,9,9,0,0,21
2014,West Coast Region,Buller District,20-24,Male,279,21,15,0,0,9,48
2014,West Coast Region,Grey District,00-05,All,1026,852,177,66,15,0,0
2014,West Coast Region,Grey District,00-05,Female,522,429,96,36,0,0,0
2014,West Coast Region,Grey District,00-05,Male,504,423,84,30,9,0,0
2014,West Coast Region,Grey District,06-14,All,1467,1245,225,78,18,0,0
2014,West Coast Region,Grey District,06-14,Female,684,576,105,36,6,0,0
2014,West Coast Region,Grey District,06-14,Male,783,666,117,39,12,0,0
2014,West Coast Region,Grey District,15-19,All,834,24,63,21,48,57,144
2014,West Coast Region,Grey District,15-19,Female,384,6,27,21,0,27,48
2014,West Coast Region,Grey District,15-19,Male,447,18,36,0,48,30,93
2014,West Coast Region,Grey District,20-24,All,798,27,54,9,24,9,120
2014,West Coast Region,Grey District,20-24,Female,393,0,18,6,24,6,51
2014,West Coast Region,Grey District,20-24,Male,405,21,39,0,0,0,66
2014,West Coast Region,Westland District,00-05,All,621,555,66,18,0,0,0
2014,West Coast Region,Westland District,00-05,Female,300,258,39,9,0,0,0
2014,West Coast Region,Westland District,00-05,Male,321,294,27,9,0,0,0
2014,West Coast Region,Westland District,06-14,All,876,783,93,30,6,0,0
2014,West Coast Region,Westland District,06-14,Female,426,375,51,18,0,0,0
2014,West Coast Region,Westland District,06-14,Male,450,405,45,15,0,0,0
2014,West Coast Region,Westland District,15-19,All,447,18,27,9,30,27,75
2014,West Coast Region,Westland District,15-19,Female,198,9,12,9,0,15,30
2014,West Coast Region,Westland District,15-19,Male,246,9,12,0,30,15,45
2014,West Coast Region,Westland District,20-24,All,369,9,21,0,9,0,39
2014,West Coast Region,Westland District,20-24,Female,168,0,6,0,6,0,15
2014,West Coast Region,Westland District,20-24,Male,201,9,12,0,0,0,21
2015,Area Outside Region,Chatham Islands Territory,00-05,All,18,18,0,0,0,0,0
2015,Area Outside Region,Chatham Islands Territory,00-05,Female,9,9,0,0,0,0,0
2015,Area Outside Region,Chatham Islands Territory,00-05,Male,9,9,0,0,0,0,0
2015,Area Outside Region,Chatham Islands Territory,06-14,All,42,42,0,0,0,0,0
2015,Area Outside Region,Chatham Islands Territory,06-14,Female,18,18,0,0,0,0,0
2015,Area Outside Region,Chatham Islands Territory,06-14,Male,24,24,0,0,0,0,0
2015,Area Outside Region,Chatham Islands Territory,15-19,All,6,0,0,0,0,0,0
2015,Area Outside Region,Chatham Islands Territory,15-19,Female,0,0,0,0,0,0,0
2015,Area Outside Region,Chatham Islands Territory,15-19,Male,0,0,0,0,0,0,0
2015,Area Outside Region,Chatham Islands Territory,20-24,All,15,0,0,0,0,0,0
2015,Area Outside Region,Chatham Islands Territory,20-24,Female,0,0,0,0,0,0,0
2015,Area Outside Region,Chatham Islands Territory,20-24,Male,12,0,0,0,0,0,0
2015,Auckland Region,Albany Ward,00-05,All,10881,10467,414,117,9,0,0
2015,Auckland Region,Albany Ward,00-05,Female,5322,5133,189,48,0,0,0
2015,Auckland Region,Albany Ward,00-05,Male,5559,5334,222,66,0,0,0
2015,Auckland Region,Albany Ward,06-14,All,17013,16296,720,234,27,0,0
2015,Auckland Region,Albany Ward,06-14,Female,8352,8016,336,114,15,0,0
2015,Auckland Region,Albany Ward,06-14,Male,8661,8280,384,123,15,0,0
2015,Auckland Region,Albany Ward,15-19,All,10350,180,258,57,159,165,648
2015,Auckland Region,Albany Ward,15-19,Female,5094,48,111,57,0,90,240
2015,Auckland Region,Albany Ward,15-19,Male,5256,129,144,0,156,78,408
2015,Auckland Region,Albany Ward,20-24,All,9486,54,108,21,48,96,312
2015,Auckland Region,Albany Ward,20-24,Female,4560,0,24,9,48,39,111
2015,Auckland Region,Albany Ward,20-24,Male,4926,51,87,12,0,60,201
2015,Auckland Region,Albert-Eden-Roskill Ward,00-05,All,10659,10092,567,165,12,0,0
2015,Auckland Region,Albert-Eden-Roskill Ward,00-05,Female,5202,4944,258,69,0,0,0
2015,Auckland Region,Albert-Eden-Roskill Ward,00-05,Male,5460,5148,312,96,9,0,0
2015,Auckland Region,Albert-Eden-Roskill Ward,06-14,All,16029,15057,975,303,27,0,0
2015,Auckland Region,Albert-Eden-Roskill Ward,06-14,Female,7887,7401,483,150,9,0,0
2015,Auckland Region,Albert-Eden-Roskill Ward,06-14,Male,8145,7653,492,156,18,0,0
2015,Auckland Region,Albert-Eden-Roskill Ward,15-19,All,9663,168,222,72,210,294,726
2015,Auckland Region,Albert-Eden-Roskill Ward,15-19,Female,4650,57,114,69,0,135,291
2015,Auckland Region,Albert-Eden-Roskill Ward,15-19,Male,5010,111,108,0,207,159,432
2015,Auckland Region,Albert-Eden-Roskill Ward,20-24,All,11526,141,99,33,51,120,417
2015,Auckland Region,Albert-Eden-Roskill Ward,20-24,Female,5832,12,27,12,48,54,147
2015,Auckland Region,Albert-Eden-Roskill Ward,20-24,Male,5694,126,75,21,0,63,270
2015,Auckland Region,Franklin Ward,00-05,All,5472,4893,579,213,42,0,0
2015,Auckland Region,Franklin Ward,00-05,Female,2640,2358,279,102,18,0,0
2015,Auckland Region,Franklin Ward,00-05,Male,2832,2535,300,111,24,0,0
2015,Auckland Region,Franklin Ward,06-14,All,9273,8385,888,321,60,0,0
2015,Auckland Region,Franklin Ward,06-14,Female,4389,3993,399,129,18,0,0
2015,Auckland Region,Franklin Ward,06-14,Male,4881,4395,489,195,42,0,0
2015,Auckland Region,Franklin Ward,15-19,All,4881,105,183,60,144,204,519
2015,Auckland Region,Franklin Ward,15-19,Female,2385,36,66,60,0,105,201
2015,Auckland Region,Franklin Ward,15-19,Male,2499,69,117,0,144,99,318
2015,Auckland Region,Franklin Ward,20-24,All,4152,72,102,12,60,72,300
2015,Auckland Region,Franklin Ward,20-24,Female,1992,9,30,0,57,30,117
2015,Auckland Region,Franklin Ward,20-24,Male,2160,66,75,6,0,42,183
2015,Auckland Region,Howick Ward,00-05,All,10116,9723,393,102,15,0,0
2015,Auckland Region,Howick Ward,00-05,Female,4854,4671,183,48,6,0,0
2015,Auckland Region,Howick Ward,00-05,Male,5262,5052,210,54,6,0,0
2015,Auckland Region,Howick Ward,06-14,All,15549,14904,642,165,18,0,0
2015,Auckland Region,Howick Ward,06-14,Female,7545,7212,330,81,12,0,0
2015,Auckland Region,Howick Ward,06-14,Male,8004,7692,312,84,6,0,0
2015,Auckland Region,Howick Ward,15-19,All,9183,135,180,33,117,132,477
2015,Auckland Region,Howick Ward,15-19,Female,4392,42,87,33,0,69,186
2015,Auckland Region,Howick Ward,15-19,Male,4791,96,93,0,117,60,288
2015,Auckland Region,Howick Ward,20-24,All,8559,51,72,18,39,96,270
2015,Auckland Region,Howick Ward,20-24,Female,4137,6,15,6,39,36,96
2015,Auckland Region,Howick Ward,20-24,Male,4422,45,60,12,0,60,174
2015,Auckland Region,Manukau Ward,00-05,All,17718,14697,3024,891,99,0,0
2015,Auckland Region,Manukau Ward,00-05,Female,8604,7143,1464,420,48,0,0
2015,Auckland Region,Manukau Ward,00-05,Male,9114,7554,1557,471,51,0,0
2015,Auckland Region,Manukau Ward,06-14,All,24360,19290,5070,1656,231,0,0
2015,Auckland Region,Manukau Ward,06-14,Female,11943,9453,2490,792,117,0,0
2015,Auckland Region,Manukau Ward,06-14,Male,12417,9837,2580,864,114,0,0
2015,Auckland Region,Manukau Ward,15-19,All,12963,279,567,294,702,960,2064
2015,Auckland Region,Manukau Ward,15-19,Female,6456,81,294,294,0,534,915
2015,Auckland Region,Manukau Ward,15-19,Male,6507,198,270,0,705,426,1146
2015,Auckland Region,Manukau Ward,20-24,All,13512,369,342,51,333,204,1212
2015,Auckland Region,Manukau Ward,20-24,Female,6795,33,99,24,321,81,501
2015,Auckland Region,Manukau Ward,20-24,Male,6717,336,246,33,9,123,708
2015,Auckland Region,Manurewa-Papakura Ward,00-05,All,15735,12096,3639,1236,183,0,0
2015,Auckland Region,Manurewa-Papakura Ward,00-05,Female,7671,5883,1788,609,90,0,0
2015,Auckland Region,Manurewa-Papakura Ward,00-05,Male,8061,6213,1848,627,93,0,0
2015,Auckland Region,Manurewa-Papakura Ward,06-14,All,20955,15501,5454,2100,363,0,0
2015,Auckland Region,Manurewa-Papakura Ward,06-14,Female,10278,7608,2667,1041,189,0,0
2015,Auckland Region,Manurewa-Papakura Ward,06-14,Male,10680,7893,2787,1059,174,0,0
2015,Auckland Region,Manurewa-Papakura Ward,15-19,All,10677,345,690,384,780,1275,2325
2015,Auckland Region,Manurewa-Papakura Ward,15-19,Female,5256,111,327,384,0,651,1053
2015,Auckland Region,Manurewa-Papakura Ward,15-19,Male,5418,237,363,0,780,624,1275
2015,Auckland Region,Manurewa-Papakura Ward,20-24,All,11298,399,381,78,420,171,1350
2015,Auckland Region,Manurewa-Papakura Ward,20-24,Female,5763,63,120,30,408,84,642
2015,Auckland Region,Manurewa-Papakura Ward,20-24,Male,5538,336,261,48,12,84,708
2015,Auckland Region,Maungakiekie-Tamaki Ward,00-05,All,7335,6273,1062,372,45,0,0
2015,Auckland Region,Maungakiekie-Tamaki Ward,00-05,Female,3528,3018,510,183,21,0,0
2015,Auckland Region,Maungakiekie-Tamaki Ward,00-05,Male,3807,3252,555,189,27,0,0
2015,Auckland Region,Maungakiekie-Tamaki Ward,06-14,All,8655,7029,1623,558,72,0,0
2015,Auckland Region,Maungakiekie-Tamaki Ward,06-14,Female,4185,3396,789,264,33,0,0
2015,Auckland Region,Maungakiekie-Tamaki Ward,06-14,Male,4470,3633,837,294,39,0,0
2015,Auckland Region,Maungakiekie-Tamaki Ward,15-19,All,4263,114,198,105,246,363,717
2015,Auckland Region,Maungakiekie-Tamaki Ward,15-19,Female,2109,39,99,105,0,189,300
2015,Auckland Region,Maungakiekie-Tamaki Ward,15-19,Male,2154,72,99,0,243,174,417
2015,Auckland Region,Maungakiekie-Tamaki Ward,20-24,All,5226,126,123,27,120,81,441
2015,Auckland Region,Maungakiekie-Tamaki Ward,20-24,Female,2574,15,33,15,117,39,195
2015,Auckland Region,Maungakiekie-Tamaki Ward,20-24,Male,2652,111,90,12,0,45,246
2015,Auckland Region,North Shore Ward,00-05,All,11127,10629,495,126,15,0,0
2015,Auckland Region,North Shore Ward,00-05,Female,5346,5112,237,57,6,0,0
2015,Auckland Region,North Shore Ward,00-05,Male,5778,5517,261,69,6,0,0
